delivery_id,order_id,delivery_status,delivery_time,rider_id
7572,8060,Delivered,11:38:56,9
7573,799,Delivered,11:30:48,10
7574,4040,Delivered,11:33:46,14
7575,4564,Delivered,11:16:45,9
7576,4464,Delivered,11:25:35,10
7577,116,Delivered,11:38:25,11
7578,1006,Delivered,11:35:21,14
7579,867,Delivered,11:34:16,14
7580,9652,Delivered,11:39:16,9
7581,8150,Delivered,11:24:07,14
7582,1872,Delivered,11:23:52,15
7583,3017,Not Delivered,,11
7584,1546,Delivered,11:37:35,14
7585,5571,Delivered,11:19:12,14
7586,1124,Delivered,11:36:09,13
7587,3293,Order,,13
7588,7755,Delivered,11:27:05,14
7589,9622,Delivered,11:13:04,10
7590,9659,Delivered,11:38:59,9
7591,3177,Delivered,11:18:58,9
7592,1294,Delivered,11:29:45,14
7593,147,Delivered,11:24:34,9
7594,2680,Not Delivered,,12
7595,8382,Delivered,11:25:29,14
7596,6198,Delivered,11:24:24,13
7597,6637,Delivered,11:15:18,11
7598,41,Delivered,11:35:17,11
7599,7070,Delivered,11:38:15,11
7600,2621,Delivered,11:12:00,9
7601,3152,Delivered,11:17:57,12
7602,2670,Delivered,11:10:51,12
7603,8283,Delivered,11:15:51,11
7604,8000,Delivered,11:09:24,14
7605,9278,Delivered,11:22:15,10
7606,5329,Delivered,11:28:12,11
7607,6937,Delivered,11:08:11,13
7608,9526,Delivered,11:21:54,9
7609,6633,Delivered,11:37:50,12
7610,8128,Delivered,11:17:48,11
7611,5668,Delivered,11:08:45,13
7612,7407,Delivered,11:26:44,14
7613,8080,Delivered,11:31:37,14
7614,7356,Delivered,11:28:35,9
7615,4098,Delivered,11:31:29,15
7616,7451,Delivered,11:30:22,13
7617,6621,Delivered,11:11:21,14
7618,2828,Delivered,11:08:13,12
7619,7924,Delivered,11:12:06,13
7620,6887,Delivered,11:20:26,11
7621,299,Delivered,11:17:22,11
7622,3973,Delivered,11:33:22,9
7623,3001,Delivered,11:26:21,10
7624,4542,Delivered,11:29:19,14
7625,2333,Delivered,11:23:12,11
7626,6281,Delivered,11:34:10,9
7627,5965,Delivered,11:31:07,11
7628,1636,Delivered,11:16:52,10
7629,2337,Delivered,11:09:52,12
7630,3758,Delivered,11:23:52,11
7631,4469,Delivered,11:23:34,12
7632,3863,Delivered,11:16:32,11
7633,6794,Delivered,11:05:31,14
7634,3162,Order,,15
7635,7687,Delivered,11:28:09,10
7636,6413,Delivered,11:28:04,11
7637,1408,Delivered,11:30:00,12
7638,8922,Delivered,11:12:00,13
7639,790,Delivered,11:06:48,15
7641,5702,Delivered,11:32:37,9
7642,2925,Delivered,11:11:27,11
7643,9470,Delivered,11:26:15,15
7644,6736,Delivered,11:09:13,11
7645,6067,Delivered,11:21:08,10
7647,5725,Delivered,11:10:49,12
7648,6946,Delivered,11:04:49,13
7649,9143,Delivered,11:05:42,13
7650,187,Delivered,11:18:26,9
7651,3194,Delivered,11:32:24,10
7652,4158,Delivered,11:11:15,15
7653,1285,Delivered,11:04:11,11
7654,5114,Delivered,11:06:58,10
7655,278,Delivered,11:08:57,14
7656,3240,Delivered,11:08:56,13
7657,9675,Delivered,11:09:50,10
7658,9453,Delivered,11:08:46,14
7659,6115,Delivered,11:06:40,13
7660,7313,Delivered,11:22:39,13
7661,7415,Delivered,11:03:37,14
7662,1225,Delivered,11:07:31,12
7663,7134,Delivered,11:10:17,13
7664,4285,Delivered,11:16:14,13
7665,7225,Delivered,11:29:09,12
7666,1361,Delivered,11:16:08,12
7667,5523,Delivered,11:15:06,10
7668,7793,Delivered,11:05:56,14
7669,8288,Delivered,11:31:44,12
7670,9258,Delivered,11:17:40,9
7671,780,Delivered,11:20:30,14
7672,9273,Delivered,11:30:27,14
7673,226,Delivered,11:24:14,12
7674,3048,Not Delivered,,10
7675,9271,Delivered,11:23:57,9
7676,4414,Delivered,11:18:52,10
7677,4688,Delivered,11:22:51,12
7678,6836,Delivered,11:23:51,11
7679,2144,Delivered,11:11:48,10
7680,2000,Delivered,11:09:46,12
7681,4553,Delivered,11:23:46,10
7682,1592,Delivered,11:03:38,15
7683,8764,Delivered,11:03:35,9
7684,4529,Delivered,11:11:32,15
7685,962,Delivered,11:08:27,12
7686,4470,Delivered,11:01:27,10
7688,6775,Delivered,11:00:11,9
7689,5534,Delivered,11:15:57,11
7690,7842,Delivered,11:16:55,10
7691,8743,Delivered,11:19:47,9
7692,9347,Delivered,11:22:47,11
7693,1094,Delivered,11:24:44,13
7694,1362,Delivered,11:29:42,11
7695,6023,Delivered,11:11:37,9
7696,2805,Not Delivered,,15
7697,1773,Delivered,11:25:28,12
7699,9737,Delivered,11:28:26,13
7700,5727,Delivered,11:13:25,14
7701,4946,Delivered,11:23:24,9
7702,8396,Delivered,11:17:02,13
7703,2503,Not Delivered,,14
7704,6712,Delivered,11:04:53,13
7705,719,Delivered,11:17:48,10
7706,457,Delivered,11:26:45,14
7707,5192,Delivered,11:27:45,12
7708,4527,Delivered,11:03:41,10
7710,1226,Delivered,11:24:37,13
7711,5509,Delivered,11:15:37,13
7712,8127,Delivered,11:06:36,11
7713,4377,Delivered,11:28:32,10
7714,2250,Delivered,11:21:28,11
7715,65,Delivered,11:02:25,9
7716,6823,Delivered,10:58:58,12
7717,394,Delivered,11:21:36,9
7718,8181,Delivered,11:25:28,10
7719,4674,Delivered,11:07:22,14
7720,9919,Delivered,11:25:16,11
7721,8109,Delivered,11:19:09,9
7722,8414,Order,,13
7723,253,Delivered,11:20:58,10
7724,5072,Delivered,10:58:56,10
7725,3212,Not Delivered,,9
7726,7620,Delivered,11:16:39,13
7727,6276,Delivered,10:56:32,13
7728,5298,Delivered,11:12:30,10
7729,5348,Delivered,11:20:23,15
7730,3350,Not Delivered,,14
7731,3786,Delivered,11:22:20,11
7732,8881,Delivered,11:00:19,14
7733,3096,Order,,9
7734,5692,Delivered,11:08:07,11
7735,7806,Delivered,11:12:58,12
7736,3074,Not Delivered,,10
7737,189,Delivered,11:25:52,15
7738,4283,Delivered,10:58:49,10
7739,7214,Delivered,11:16:48,9
7740,6651,Delivered,11:23:43,13
7741,8363,Delivered,11:16:38,9
7742,9396,Delivered,11:21:32,10
7743,3878,Delivered,11:11:20,9
7744,8098,Delivered,10:58:04,14
7745,8136,Delivered,11:02:59,14
7746,8421,Delivered,11:18:58,11
7747,9387,Delivered,11:18:43,15
7748,2699,Delivered,11:19:40,14
7749,1086,Delivered,11:10:31,11
7750,8361,Delivered,11:07:31,9
7751,7709,Delivered,11:14:06,11
7752,2980,Not Delivered,,13
7753,1321,Delivered,11:02:52,9
7754,6364,Delivered,11:13:40,14
7755,2645,Delivered,11:17:23,9
7756,1103,Delivered,11:01:12,12
7757,288,Delivered,10:59:04,11
7758,4006,Delivered,11:09:57,15
7759,1467,Delivered,11:01:52,10
7760,1522,Delivered,11:14:30,10
7761,7113,Delivered,11:02:17,15
7762,6320,Delivered,11:07:10,14
7763,542,Delivered,11:19:06,13
7764,6754,Delivered,11:22:05,9
7765,6992,Delivered,10:53:00,13
7766,2903,Delivered,10:51:59,9
7767,5746,Delivered,10:55:59,10
7768,342,Delivered,11:18:56,14
7769,6750,Delivered,10:58:29,14
7770,5689,Delivered,11:18:25,14
7771,402,Delivered,11:17:22,10
7772,6446,Delivered,10:55:12,14
7773,894,Delivered,11:07:09,12
7774,5306,Delivered,11:12:08,12
7775,3781,Delivered,10:58:07,12
7776,4952,Delivered,11:20:52,13
7777,5580,Delivered,11:03:51,15
7778,2102,Delivered,11:07:30,15
7779,8124,Delivered,11:11:27,13
7780,8282,Delivered,11:04:22,15
7781,9162,Delivered,11:06:18,10
7782,9219,Delivered,11:19:00,12
7783,1542,Delivered,11:13:58,12
7784,3890,Delivered,11:13:53,14
7785,6780,Delivered,10:55:48,15
7786,4336,Delivered,11:04:46,12
7787,4863,Delivered,11:08:40,13
7788,3310,Not Delivered,,13
7789,495,Delivered,11:01:28,10
7790,9679,Delivered,11:18:25,11
7791,9867,Delivered,10:59:12,13
7792,5180,Delivered,10:49:50,14
7793,7405,Delivered,10:53:45,12
7794,5708,Delivered,11:07:35,13
7795,3039,Delivered,10:59:32,11
7796,4672,Delivered,11:18:27,12
7797,8749,Delivered,11:17:21,10
7798,7100,Delivered,11:18:09,9
7799,698,Delivered,11:00:08,12
7800,4627,Delivered,11:14:06,12
7801,5208,Delivered,10:50:01,10
7802,3218,Order,,13
7803,4714,Delivered,11:13:55,14
7804,7410,Delivered,11:11:39,15
7805,8875,Delivered,10:57:37,9
7806,1511,Delivered,11:07:33,10
7807,8835,Delivered,11:16:27,11
7808,7872,Delivered,11:02:22,11
7809,7702,Delivered,11:08:18,11
7810,6032,Delivered,11:00:11,9
7811,4296,Delivered,10:47:08,12
7812,1115,Delivered,11:04:04,13
7813,8511,Order,,11
7814,6898,Delivered,10:54:55,12
7815,7568,Delivered,11:02:49,9
7816,9743,Delivered,10:47:41,10
7817,9634,Delivered,10:46:23,15
7818,1662,Delivered,10:48:19,9
7819,2274,Delivered,10:48:58,11
7820,5838,Delivered,11:04:53,10
7821,8612,Delivered,10:51:50,14
7822,8591,Order,,13
7823,459,Delivered,10:52:45,11
7824,2943,Not Delivered,,10
7825,798,Delivered,11:14:42,14
7826,6432,Delivered,11:04:41,11
7827,5271,Delivered,11:01:36,10
7828,1676,Delivered,10:52:35,12
7829,3336,Delivered,10:51:33,10
7830,2808,Delivered,11:11:28,9
7831,2587,Not Delivered,,9
7832,8883,Delivered,11:07:16,9
7833,1269,Delivered,11:00:14,10
7834,7104,Delivered,11:15:14,13
7835,8900,Delivered,10:50:08,15
7836,484,Delivered,10:51:05,9
7837,5212,Delivered,11:05:03,11
7838,12,Delivered,10:58:00,13
7839,5456,Delivered,11:13:58,10
7840,8316,Delivered,10:50:54,14
7841,4205,Delivered,10:44:39,15
7842,1809,Delivered,10:45:08,10
7843,6832,Delivered,10:46:06,10
7844,9068,Delivered,11:00:03,13
7846,286,Delivered,10:46:51,13
7847,5562,Delivered,11:03:50,10
7848,8552,Delivered,10:50:49,12
7849,1545,Delivered,11:13:40,12
7850,884,Delivered,11:00:33,9
7851,8294,Delivered,10:48:31,14
7852,7893,Delivered,11:01:26,13
7853,1842,Delivered,11:01:17,9
7854,2342,Delivered,10:47:55,13
7855,1718,Delivered,11:06:53,15
7856,735,Delivered,11:03:49,13
7857,6106,Delivered,10:57:47,14
7858,8920,Delivered,10:56:35,11
7859,1572,Delivered,10:58:27,14
7860,6237,Delivered,10:54:07,9
7861,5810,Delivered,11:03:05,13
7862,4620,Delivered,10:50:35,12
7863,9358,Delivered,10:52:29,12
7864,6574,Delivered,10:51:22,11
7865,9346,Delivered,10:50:16,11
7866,8495,Order,,12
7867,8982,Delivered,10:56:12,13
7868,7619,Delivered,10:44:08,11
7869,8807,Delivered,10:58:50,10
7870,2882,Delivered,11:08:46,12
7871,8720,Delivered,10:47:43,15
7872,5790,Delivered,10:45:33,12
7873,7202,Delivered,10:54:32,11
7874,3787,Delivered,10:50:24,15
7875,2155,Delivered,11:07:22,10
7876,4051,Delivered,10:55:12,15
7877,9992,Delivered,10:53:59,15
7878,7840,Delivered,11:02:42,12
7879,5237,Delivered,11:00:25,14
7880,6233,Delivered,10:52:23,15
7881,972,Delivered,10:44:17,10
7882,9681,Delivered,10:43:10,15
7883,9948,Delivered,10:55:06,15
7884,9547,Delivered,11:00:01,12
7885,4007,Delivered,10:43:49,9
7886,8913,Delivered,11:05:45,9
7888,2640,Not Delivered,,10
7889,3795,Delivered,10:48:39,15
7890,3260,Order,,15
7891,8051,Delivered,10:59:35,9
7892,3873,Delivered,11:06:27,12
7893,8423,Order,,12
7894,9857,Delivered,11:07:19,14
7895,5655,Delivered,11:02:16,13
7896,9394,Delivered,10:50:16,11
7897,1876,Delivered,10:45:15,9
7898,7198,Delivered,10:42:13,10
7899,2051,Delivered,11:07:12,10
7900,1073,Delivered,10:45:50,13
7901,2450,Delivered,10:39:38,9
7902,4342,Delivered,10:41:38,10
7903,9613,Delivered,10:48:37,15
7905,7373,Delivered,11:01:30,10
7906,5749,Delivered,10:46:25,14
7907,3705,Not Delivered,,14
7908,4381,Delivered,11:00:20,12
7909,4633,Delivered,11:07:19,11
7910,4934,Delivered,10:45:10,12
7911,873,Delivered,10:40:43,10
7912,3741,Order,,11
7913,7203,Delivered,10:46:41,11
7914,424,Delivered,10:39:31,14
7915,419,Delivered,11:00:29,13
7916,2874,Not Delivered,,12
7917,2083,Delivered,10:36:17,13
7918,2946,Not Delivered,,15
7919,7513,Delivered,10:49:11,15
7921,759,Delivered,11:00:01,11
7922,2598,Not Delivered,,9
7923,3950,Delivered,11:00:56,9
7924,7425,Delivered,10:49:53,14
7925,7966,Delivered,10:58:35,13
7926,8948,Delivered,10:41:26,13
7927,7618,Delivered,10:41:57,13
7928,5690,Delivered,11:03:53,11
7929,1446,Delivered,10:52:52,9
7930,5970,Delivered,10:56:37,14
7931,8837,Delivered,10:53:34,13
7932,2323,Delivered,10:49:58,13
7933,815,Delivered,10:33:54,11
7934,6585,Delivered,10:33:53,10
7935,672,Delivered,10:33:45,15
7937,5914,Delivered,10:55:37,14
7938,1500,Delivered,10:41:34,12
7939,915,Delivered,10:59:33,12
7940,6008,Delivered,10:57:30,13
7941,1721,Delivered,10:49:29,12
7942,153,Delivered,10:47:24,15
7943,1870,Delivered,11:03:22,10
7944,5233,Delivered,10:44:00,14
7945,5127,Delivered,11:02:58,9
7946,6126,Delivered,10:59:54,11
7947,849,Delivered,10:52:40,12
7948,1932,Delivered,10:46:33,15
7949,3036,Not Delivered,,14
7950,1168,Delivered,10:37:16,12
7951,2452,Delivered,10:37:13,13
7952,5947,Delivered,10:43:10,15
7953,6868,Delivered,10:59:09,12
7954,6821,Delivered,11:00:01,15
7955,3897,Delivered,10:40:48,11
7956,9312,Delivered,10:52:47,10
7957,3003,Not Delivered,,13
7958,8979,Delivered,10:52:18,11
7959,2032,Delivered,10:40:14,12
7960,8405,Delivered,10:57:13,12
7961,4858,Delivered,10:53:12,11
7962,6053,Delivered,10:34:11,9
7963,7195,Delivered,10:38:07,12
7964,4784,Delivered,10:43:55,13
7965,8453,Order,,14
7966,4462,Delivered,10:47:48,14
7967,2350,Delivered,10:46:36,10
7968,4740,Delivered,10:36:33,15
7969,8210,Delivered,10:57:22,15
7970,6186,Delivered,10:55:02,11
7971,3551,Delivered,10:45:55,12
7972,2107,Delivered,10:29:54,9
7973,966,Delivered,10:55:52,15
7974,6234,Delivered,10:52:43,13
7975,1990,Delivered,10:58:37,9
7976,3612,Not Delivered,,11
7977,878,Delivered,10:54:30,9
7978,7473,Delivered,10:58:28,9
7979,1457,Delivered,10:58:24,9
7980,6406,Delivered,10:54:23,13
7981,1120,Delivered,10:49:15,13
7982,1963,Delivered,10:39:11,10
7983,2927,Not Delivered,,10
7984,695,Delivered,10:42:57,15
7985,6751,Delivered,10:46:57,11
7986,6591,Delivered,10:30:52,15
7987,6321,Delivered,10:42:46,10
7988,4734,Delivered,10:32:39,12
7989,8043,Delivered,10:53:05,14
7990,410,Delivered,10:46:58,11
7991,9577,Delivered,10:28:52,11
7992,7629,Delivered,10:49:48,14
7993,8750,Delivered,10:32:43,11
7994,2077,Delivered,10:53:39,12
7995,2300,Delivered,10:27:25,10
7996,8318,Delivered,10:27:23,9
7998,8268,Delivered,10:36:05,10
7999,109,Delivered,10:29:00,15
8000,7784,Delivered,10:56:58,14
8001,9397,Delivered,10:47:57,10
8002,6232,Delivered,10:36:56,10
8003,7598,Delivered,10:49:53,9
8004,8392,Delivered,10:51:47,9
8005,8302,Delivered,10:31:44,14
8006,108,Delivered,10:48:37,12
8007,2292,Delivered,10:39:34,15
8008,1444,Delivered,10:47:32,10
8009,277,Delivered,10:49:30,13
8010,6519,Delivered,10:41:30,12
8011,2704,Delivered,10:54:23,12
8012,1022,Delivered,10:56:13,11
8013,9499,Delivered,10:35:13,11
8014,5464,Delivered,10:46:08,15
8015,3792,Delivered,10:56:05,13
8016,5647,Delivered,10:48:05,10
8017,9001,Delivered,10:42:02,11
8018,9799,Delivered,10:32:02,9
8019,2248,Delivered,10:27:49,10
8020,7050,Delivered,10:46:49,11
8021,6543,Delivered,10:31:41,10
8022,7305,Delivered,10:52:35,12
8023,6863,Delivered,10:33:23,15
8024,8048,Delivered,10:33:16,13
8025,470,Delivered,10:28:15,13
8026,7370,Delivered,10:41:07,9
8027,5413,Delivered,10:29:06,10
8028,2575,Not Delivered,,12
8029,9371,Delivered,10:24:44,11
8030,1331,Delivered,10:44:39,13
8031,4543,Delivered,10:26:31,11
8032,9676,Delivered,10:40:30,14
8033,1149,Delivered,10:46:18,13
8034,96,Delivered,10:51:09,9
8035,8654,Order,,9
8036,2122,Delivered,10:29:52,14
8037,3220,Delivered,10:46:39,10
8038,329,Delivered,10:37:26,12
8039,3102,Not Delivered,,10
8040,4169,Delivered,10:45:20,10
8041,5230,Delivered,10:37:17,12
8042,6586,Delivered,10:44:11,9
8043,3456,Delivered,10:25:07,15
8044,8381,Delivered,10:38:58,13
8045,5206,Delivered,10:31:55,13
8046,7678,Delivered,10:32:43,9
8047,475,Delivered,10:23:35,14
8048,4000,Delivered,10:43:34,10
8049,1117,Delivered,10:34:31,15
8050,6982,Delivered,10:44:20,14
8052,7430,Delivered,10:45:09,10
8053,643,Delivered,10:24:03,11
8054,633,Delivered,10:46:54,9
8055,3596,Delivered,10:29:37,11
8056,2653,Not Delivered,,11
8057,9069,Delivered,10:36:21,12
8058,7508,Delivered,10:48:05,10
8059,8828,Delivered,10:21:00,11
8060,6706,Delivered,10:41:59,10
8061,5978,Delivered,10:32:43,10
8063,6781,Delivered,10:35:33,13
8064,3944,Delivered,10:44:32,12
8065,4848,Delivered,10:25:30,13
8066,2356,Delivered,10:49:18,10
8067,2129,Delivered,10:38:06,11
8068,3505,Delivered,10:23:04,14
8069,1734,Delivered,10:19:53,13
8070,7366,Delivered,10:26:48,14
8071,2893,Not Delivered,,11
8072,9979,Delivered,10:35:40,9
8073,1792,Delivered,10:40:36,13
8074,8742,Delivered,10:21:32,13
8075,3210,Not Delivered,,11
8076,1238,Delivered,10:44:04,14
8077,3255,Order,,10
8078,9752,Delivered,10:25:55,10
8079,2186,Delivered,10:30:52,12
8080,3934,Delivered,10:46:44,9
8081,8347,Delivered,10:44:31,14
8082,1997,Delivered,10:41:11,14
8083,8285,Delivered,10:42:09,14
8084,7436,Delivered,10:27:08,14
8085,5996,Delivered,10:26:59,10
8086,5138,Delivered,10:19:57,11
8087,5734,Delivered,10:17:43,12
8088,4305,Delivered,10:29:41,9
8089,4665,Delivered,10:32:41,14
8090,5096,Delivered,10:47:38,13
8091,5589,Delivered,10:36:30,13
8092,4212,Delivered,10:31:07,14
8093,2413,Delivered,10:18:04,11
8095,5955,Delivered,10:35:40,10
8096,9869,Delivered,10:16:40,14
8097,2428,Delivered,10:35:38,14
8098,5787,Delivered,10:19:20,10
8099,5281,Delivered,10:29:11,13
8100,9197,Delivered,10:38:59,9
8101,904,Delivered,10:22:54,14
8102,3798,Delivered,10:20:48,13
8103,8670,Not Delivered,,15
8104,468,Delivered,10:27:28,12
8105,9070,Delivered,10:30:22,15
8106,6587,Delivered,10:16:15,15
8107,6335,Delivered,10:36:01,14
8108,3,Delivered,10:43:00,12
8109,58,Delivered,10:36:00,9
8110,1573,Delivered,10:26:59,13
8111,7043,Delivered,10:23:43,12
8112,6389,Delivered,10:41:35,11
8113,7117,Delivered,10:15:32,14
8114,9437,Delivered,10:25:30,13
8115,9028,Delivered,10:35:22,15
8116,8407,Delivered,10:16:21,11
8117,9172,Delivered,10:24:14,10
8118,7875,Delivered,10:25:11,14
8119,6288,Delivered,10:36:59,12
8120,5221,Delivered,10:13:58,14
8121,9293,Delivered,10:33:36,13
8122,3876,Delivered,10:20:26,12
8123,2823,Not Delivered,,11
8124,7295,Delivered,10:21:20,14
8125,1469,Delivered,10:38:18,9
8126,4281,Delivered,10:24:07,15
8127,3301,Order,,9
8128,8599,Order,,12
8129,8377,Delivered,10:40:37,13
8130,7467,Delivered,10:41:25,12
8131,1004,Delivered,10:37:24,12
8132,6221,Delivered,10:19:16,10
8133,4142,Delivered,10:29:48,12
8134,819,Delivered,10:22:29,10
8135,2880,Not Delivered,,10
8136,3572,Order,,15
8137,9590,Delivered,10:36:09,11
8138,3631,Delivered,10:41:05,11
8139,8432,Order,,12
8140,4441,Delivered,10:30:59,11
8141,5099,Delivered,10:18:58,9
8142,5739,Delivered,10:30:57,2
8143,2424,Delivered,10:39:52,4
8144,2782,Delivered,10:14:49,4
8145,2751,Not Delivered,,4
8146,6346,Delivered,10:29:42,1
8147,7219,Delivered,10:29:41,1
8148,2617,Not Delivered,,2
8149,4319,Delivered,10:37:38,1
8150,9550,Delivered,10:32:34,1
8151,1764,Delivered,10:31:33,4
8152,9767,Delivered,10:25:30,3
8153,2181,Delivered,10:39:25,4
8154,8945,Delivered,10:15:21,3
8155,9784,Delivered,10:26:21,4
8156,3012,Not Delivered,,1
8157,2043,Delivered,10:23:02,2
8158,1851,Delivered,10:28:58,1
8159,5642,Delivered,10:19:55,2
8160,4472,Delivered,10:38:49,2
8161,9464,Delivered,10:10:42,3
8162,3049,Delivered,10:10:41,2
8163,8747,Delivered,10:25:37,1
8164,8850,Delivered,10:34:21,4
8165,7888,Delivered,10:29:15,1
8166,1430,Delivered,10:29:09,3
8167,9808,Delivered,10:14:06,1
8169,7275,Delivered,10:08:43,2
8170,5367,Delivered,10:10:31,3
8171,2619,Not Delivered,,4
8172,3197,Delivered,10:31:11,2
8173,3070,Delivered,10:28:05,4
8174,8775,Delivered,10:30:58,3
8175,6299,Delivered,10:37:53,1
8176,7654,Delivered,10:32:45,1
8177,8471,Delivered,10:18:37,3
8178,6704,Delivered,10:17:31,2
8179,397,Delivered,10:13:27,1
8180,812,Delivered,10:35:24,3
8181,2328,Delivered,10:28:07,2
8182,9126,Delivered,10:12:07,4
8183,5730,Delivered,10:22:03,3
8184,1910,Delivered,10:30:47,1
8185,6309,Delivered,10:31:41,3
8186,4309,Delivered,10:24:40,1
8187,3504,Order,,2
8188,6229,Delivered,10:11:21,4
8189,4501,Delivered,10:22:16,1
8190,9055,Delivered,10:26:14,4
8191,7976,Delivered,10:11:12,1
8192,8054,Delivered,10:31:09,3
8193,4165,Delivered,10:18:36,4
8194,2479,Not Delivered,,1
8195,6383,Delivered,10:15:21,1
8196,4479,Delivered,10:06:05,2
8197,2866,Delivered,10:19:04,3
8198,8739,Delivered,10:07:00,3
8199,8272,Delivered,10:27:57,3
8200,1543,Delivered,10:32:31,1
8201,4362,Delivered,10:28:29,1
8202,8301,Delivered,10:21:26,2
8203,368,Delivered,10:29:15,1
8204,5365,Delivered,10:13:14,4
8205,4768,Delivered,10:33:08,1
8206,9969,Delivered,10:17:07,1
8207,9031,Delivered,10:04:04,2
8208,4075,Delivered,10:23:59,4
8209,5516,Delivered,10:32:50,3
8210,4948,Delivered,10:15:44,4
8211,7102,Delivered,10:19:37,4
8212,6259,Delivered,10:25:28,1
8213,3395,Order,,1
8214,4033,Delivered,10:04:27,4
8215,4312,Delivered,10:12:21,3
8216,75,Delivered,10:28:09,4
8217,139,Delivered,10:17:59,4
8218,9592,Delivered,10:12:39,2
8219,6074,Delivered,10:12:36,2
8220,8120,Delivered,10:28:34,2
8221,4118,Delivered,10:12:27,1
8222,5177,Delivered,10:29:16,2
8223,1397,Delivered,10:29:15,3
8224,7423,Delivered,10:13:12,3
8225,1767,Delivered,10:07:53,2
8226,5720,Delivered,10:16:38,1
8228,4541,Delivered,10:19:31,1
8229,7074,Delivered,10:04:29,2
8230,5932,Delivered,10:26:23,4
8231,2847,Delivered,10:12:13,3
8232,5098,Delivered,10:23:10,1
8233,550,Delivered,10:09:07,2
8234,1898,Delivered,10:12:02,2
8235,9935,Delivered,10:01:50,4
8236,4686,Delivered,10:25:34,2
8237,8074,Delivered,10:21:29,4
8238,5255,Delivered,10:23:09,2
8239,6913,Delivered,10:18:01,2
8240,5462,Delivered,10:21:54,2
8241,5019,Delivered,10:25:52,2
8242,2612,Delivered,10:12:51,1
8243,2622,Delivered,10:25:49,1
8244,6613,Delivered,10:06:40,2
8245,7067,Delivered,10:18:40,2
8246,6065,Delivered,10:08:39,2
8247,2752,Delivered,10:27:28,2
8248,9822,Delivered,10:18:20,1
8249,2735,Delivered,10:26:16,2
8250,6314,Delivered,10:08:08,1
8251,4386,Delivered,10:13:50,3
8252,4679,Delivered,10:16:47,4
8253,2689,Not Delivered,,4
8254,4215,Delivered,10:01:27,4
8255,9602,Delivered,10:15:23,1
8256,4689,Delivered,10:08:01,2
8258,9368,Delivered,10:05:57,4
8259,273,Delivered,10:06:56,3
8260,721,Delivered,10:27:52,1
8261,7291,Delivered,10:21:33,2
8262,239,Delivered,10:18:17,4
8263,9455,Delivered,10:22:08,1
8264,3354,Order,,2
8266,6119,Delivered,10:12:51,4
8267,9779,Delivered,10:19:49,4
8268,4606,Delivered,10:24:43,1
8269,4303,Delivered,10:01:33,2
8270,1161,Delivered,09:57:22,2
8271,6980,Delivered,10:00:21,3
8272,5455,Delivered,10:26:14,1
8273,1431,Delivered,10:00:10,3
8274,9257,Delivered,09:57:10,2
8275,4684,Delivered,10:17:03,4
8276,8190,Delivered,10:05:00,3
8277,1271,Delivered,10:15:58,4
8278,7193,Delivered,10:04:41,4
8279,7648,Delivered,09:55:40,1
8280,655,Delivered,10:18:38,1
8282,9221,Delivered,09:59:28,2
8283,84,Delivered,10:19:25,1
8284,5559,Delivered,10:16:18,1
8285,2577,Delivered,10:21:39,2
8286,8813,Delivered,10:19:34,4
8287,7895,Delivered,10:05:09,4
8288,5077,Delivered,09:55:51,2
8289,4869,Delivered,10:18:49,3
8290,296,Delivered,10:07:31,1
8291,8656,Not Delivered,,2
8292,1184,Delivered,10:16:09,1
8293,2258,Delivered,10:05:00,1
8294,5905,Delivered,09:54:58,2
8295,2739,Delivered,10:01:56,3
8296,3852,Delivered,10:00:49,3
8297,5046,Delivered,10:01:34,4
8298,7850,Delivered,10:15:27,3
8299,4677,Delivered,10:11:04,4
8300,5362,Delivered,10:01:57,2
8301,5796,Delivered,09:55:50,2
8302,7288,Delivered,10:09:49,1
8303,1589,Delivered,09:52:37,3
8304,596,Delivered,10:21:27,1
8305,2025,Delivered,10:04:26,3
8306,4669,Delivered,09:56:24,3
8307,1291,Delivered,09:51:18,4
8308,307,Delivered,10:00:11,2
8309,4602,Delivered,09:55:11,4
8310,8237,Delivered,10:02:09,3
8311,5203,Delivered,10:15:06,2
8312,9810,Delivered,10:02:05,3
8313,8167,Delivered,10:15:58,1
8314,9666,Delivered,10:08:52,1
8315,5000,Delivered,10:03:36,4
8316,1515,Delivered,10:01:34,1
8317,3238,Not Delivered,,4
8318,241,Delivered,10:09:29,3
8319,709,Delivered,10:04:13,3
8320,3387,Order,,1
8321,7235,Delivered,10:12:50,2
8322,8748,Delivered,09:54:50,4
8323,2252,Delivered,10:02:36,4
8324,2919,Not Delivered,,4
8325,8300,Delivered,10:00:23,1
8326,961,Delivered,10:02:22,3
8327,8845,Delivered,10:14:18,1
8328,4237,Delivered,09:58:17,2
8329,5886,Delivered,09:53:05,2
8330,4164,Delivered,09:50:02,1
8331,3824,Delivered,09:51:58,2
8332,3413,Delivered,09:48:41,3
8333,38,Delivered,10:04:39,1
8334,6201,Delivered,09:48:32,2
8335,4183,Delivered,10:04:30,1
8336,7574,Delivered,10:05:14,4
8337,5471,Delivered,09:48:10,4
8338,4678,Delivered,10:18:09,1
8339,8168,Delivered,10:17:07,3
8340,6454,Delivered,09:53:05,1
8341,9677,Delivered,10:06:55,1
8342,5997,Delivered,09:57:53,1
8344,5560,Delivered,10:13:50,1
