"order_id","customer_id","restaurant_id","order_item","order_date","order_time","order_status","total_amount"
9866,9,60,"Prawn Masala","2023-08-18","08:19:27","Completed","664.00"
6070,21,47,"Paneer Tikka","2023-09-04","08:19:23","Completed","276.00"
4264,19,39,"Mutton Rogan Josh","2023-08-07","08:19:19","Completed","206.00"
8822,8,41,"Chicken Shawarma","2023-04-06","08:19:06","Completed","221.00"
4809,18,59,"Chicken Biryani","2023-02-23","08:19:02","Completed","309.00"
5359,18,35,"Chicken Biryani","2023-06-23","08:18:58","Completed","199.00"
8145,7,56,"Butter Chicken","2023-08-09","08:18:52","Completed","280.00"
188,11,43,"Mutton Biryani","2023-01-05","08:18:47","Completed","256.00"
1046,4,43,"Burger","2023-02-08","08:18:46","Completed","346.00"
3713,10,44,"Paneer Butter Masala","2023-09-26","08:18:20","Completed","260.00"
110,8,40,"Mutton Rogan Josh","2023-06-06","08:18:09","Completed","334.00"
9265,6,37,"Pizza","2023-10-19","08:18:01","Completed","276.00"
5975,15,48,"Mutton Biryani","2023-11-11","08:18:00","Completed","248.00"
6146,16,50,"Grilled Chicken Sandwich","2023-07-02","08:17:53","Completed","205.00"
4045,18,42,"Grilled Chicken Sandwich","2023-10-09","08:17:49","Completed","485.00"
6870,8,51,"Hyderabadi Biryani","2023-07-27","08:17:41","Completed","219.00"
2028,7,60,"Chicken Biryani","2023-01-29","08:17:37","Completed","492.00"
4488,20,39,"Pasta Alfredo","2023-08-15","08:17:37","Completed","320.00"
7174,6,49,"Paneer Tikka","2023-10-31","08:17:33","Completed","199.00"
9788,4,44,"Burger","2023-09-19","08:17:23","Completed","316.00"
1506,19,39,"Chicken Biryani","2023-07-28","08:17:15","Completed","276.00"
2075,5,53,"Paneer Butter Masala","2023-11-20","08:17:15","Completed","235.00"
1478,5,60,"Hyderabadi Biryani","2023-04-24","08:16:59","Completed","222.00"
5074,15,60,"Burger","2023-09-04","08:16:53","Completed","339.00"
5803,19,50,"Vegetable Fried Rice","2023-08-02","08:16:50","Completed","247.00"
5045,16,36,"Mutton Rogan Josh","2023-06-24","08:16:49","Completed","470.00"
1295,14,42,"Paneer Butter Masala","2023-03-02","08:16:47","Completed","210.00"
4427,20,53,"Chicken Biryani","2023-03-03","08:16:47","Completed","262.00"
4995,15,36,"Grilled Chicken Sandwich","2023-03-03","08:16:43","Completed","268.00"
6921,8,41,"Egg Curry","2023-03-06","08:16:36","Completed","451.00"
7152,6,53,"Chicken Shawarma","2023-01-08","08:16:36","Completed","282.00"
5664,15,49,"Paneer Lababdar","2023-02-14","08:16:35","Completed","199.00"
3449,13,48,"Lamb Kebab","2023-01-28","08:16:34","Completed","236.00"
5581,17,35,"Dal Makhani","2023-01-07","08:16:31","Completed","330.00"
5894,19,43,"Chicken Shawarma","2023-02-02","08:16:23","Completed","440.00"
3860,18,55,"Chicken Biryani","2023-08-29","08:16:15","Completed","204.00"
4481,16,61,"Masala Dosa","2023-01-03","08:16:04","Completed","238.00"
5410,21,47,"Paneer Butter Masala","2023-11-11","08:15:55","Completed","200.00"
2658,8,56,"Fish Curry","2023-11-28","08:15:53","Completed","230.00"
2486,19,60,"Butter Chicken","2023-03-19","08:15:44","Completed","270.00"
6825,4,59,"Paneer Lababdar","2023-04-17","08:15:35","Completed","299.00"
2418,15,48,"Chicken Biryani","2023-12-23","08:15:34","Completed","340.00"
8961,4,38,"Prawn Masala","2023-10-26","08:15:09","Completed","637.00"
7259,9,38,"Paneer Butter Masala","2023-07-22","08:15:05","Completed","232.00"
2383,20,54,"Paneer Butter Masala","2023-01-15","08:15:04","Completed","240.00"
9559,6,36,"Mutton Biryani","2023-08-17","08:15:04","Completed","204.00"
7369,7,42,"Masala Dosa","2023-02-21","08:14:51","Completed","348.00"
3794,13,45,"Lamb Kebab","2023-04-18","08:14:48","Completed","477.00"
513,17,46,"Pasta Alfredo","2023-03-09","08:14:46","Completed","523.00"
2761,5,55,"Mutton Rogan Josh","2023-04-23","08:14:33","Completed","235.00"
8818,7,42,"Vegetable Fried Rice","2023-10-24","08:14:19","Completed","744.00"
9738,6,46,"Chole Bhature","2023-11-25","08:14:13","Completed","251.00"
5254,19,51,"Lamb Kebab","2023-07-26","08:14:01","Completed","338.00"
7294,7,52,"Hyderabadi Biryani","2023-06-30","08:13:54","Completed","328.00"
1684,9,52,"Pasta Alfredo","2023-05-04","08:13:36","Completed","288.00"
7862,8,39,"Paneer Lababdar","2023-02-04","08:13:27","Completed","670.00"
6679,5,48,"Burger","2023-11-21","08:13:25","Completed","281.00"
7223,4,39,"Dal Makhani","2023-12-27","08:13:15","Completed","666.00"
9147,8,61,"Paneer Tikka","2023-12-08","08:13:01","Completed","721.00"
7220,6,41,"Mutton Biryani","2023-10-03","08:12:58","Completed","490.00"
9474,7,52,"Mutton Biryani","2023-10-27","08:12:11","Completed","345.00"
4987,16,35,"Burger","2023-10-11","08:12:04","Completed","315.00"
4765,21,60,"Lamb Kebab","2023-12-29","08:11:51","Completed","246.00"
3715,22,42,"Egg Curry","2023-08-20","08:11:50","Completed","258.00"
9090,4,52,"Paneer Tikka","2023-08-30","08:11:50","Completed","250.00"
6744,6,35,"Mutton Biryani","2023-10-07","08:11:45","Completed","631.00"
4950,15,61,"Paneer Butter Masala","2023-08-31","08:11:44","Completed","287.00"
6835,5,43,"Paneer Butter Masala","2023-08-20","08:11:42","Completed","267.00"
9906,7,52,"Pizza","2023-02-08","08:11:35","Completed","249.00"
3592,20,56,"Pasta Alfredo","2023-09-10","08:11:30","Completed","258.00"
366,3,39,"Egg Curry","2023-09-26","08:11:16","Completed","237.00"
9903,5,36,"Vegetable Fried Rice","2023-11-08","08:11:12","Completed","570.00"
1693,19,35,"Pasta Alfredo","2023-07-11","08:11:11","Completed","253.00"
3775,4,52,"Chicken Biryani","2023-01-30","08:11:06","Completed","212.00"
3291,8,36,"Burger","2023-04-21","08:10:56","Completed","404.00"
1594,1,38,"Egg Curry","2023-11-29","08:10:45","Completed","243.00"
674,9,61,"Paneer Butter Masala","2023-03-03","08:10:40","Completed","318.00"
2263,7,58,"Paneer Butter Masala","2023-02-09","08:10:24","Completed","259.00"
2073,1,43,"Hyderabadi Biryani","2023-05-22","08:10:16","Completed","208.00"
4773,18,47,"Mutton Biryani","2023-08-13","08:10:14","Completed","327.00"
4474,20,49,"Mutton Biryani","2023-10-13","08:10:06","Completed","218.00"
46,1,48,"Chicken Tikka","2023-09-29","08:10:05","Completed","244.00"
8212,6,57,"Paneer Butter Masala","2023-04-18","08:09:59","Completed","502.00"
4770,15,42,"Pasta Alfredo","2023-10-11","08:09:49","Completed","214.00"
9485,9,58,"Burger","2023-06-23","08:09:49","Completed","221.00"
5945,21,54,"Egg Curry","2023-08-21","08:09:34","Completed","308.00"
7852,6,48,"Lamb Kebab","2023-07-07","08:09:25","Completed","242.00"
8585,4,53,"Vegetable Fried Rice","2023-07-14","08:09:16","Completed","323.00"
5279,15,49,"Dal Makhani","2023-03-17","08:09:01","Completed","323.00"
1843,12,45,"Chicken Biryani","2023-03-15","08:09:00","Completed","212.00"
4871,20,39,"Vegetable Fried Rice","2023-04-13","08:08:58","Completed","240.00"
1476,7,39,"Paneer Lababdar","2023-10-21","08:08:55","Completed","267.00"
5474,16,58,"Egg Curry","2023-10-18","08:08:53","Completed","280.00"
8085,5,42,"Egg Curry","2023-11-05","08:08:49","Completed","293.00"
1036,17,38,"Lamb Kebab","2023-12-15","08:08:38","Completed","315.00"
3711,13,43,"Mutton Rogan Josh","2023-01-25","08:08:30","Completed","346.00"
5686,20,49,"Pasta Alfredo","2023-01-07","08:08:28","Completed","295.00"
2516,5,55,"Paneer Butter Masala","2023-05-27","08:08:24","Completed","331.00"
2302,22,54,"Mutton Rogan Josh","2023-02-23","08:08:08","Completed","305.00"
1601,3,45,"Masala Dosa","2023-10-06","08:08:01","Completed","280.00"
5301,18,36,"Lamb Kebab","2023-09-17","08:07:57","Completed","250.00"
5236,17,41,"Vegetable Fried Rice","2023-05-31","08:07:52","Completed","245.00"
1837,3,38,"Mutton Biryani","2023-07-01","08:07:46","Completed","333.00"
7239,7,55,"Paneer Butter Masala","2023-11-09","08:07:38","Completed","212.00"
7820,4,52,"Pasta Alfredo","2023-07-10","08:07:29","Completed","326.00"
492,5,60,"Fish Curry","2023-12-04","08:07:25","Completed","514.00"
5331,22,39,"Paneer Lababdar","2023-11-05","08:07:13","Completed","325.00"
4595,19,56,"Paneer Butter Masala","2023-05-18","08:07:11","Completed","280.00"
8156,8,55,"Dal Makhani","2023-12-25","08:07:10","Completed","535.00"
2303,13,56,"Masala Dosa","2023-05-24","08:07:07","Completed","358.00"
9839,8,59,"Egg Curry","2023-11-27","08:07:01","Completed","214.00"
7935,9,44,"Chicken Biryani","2023-07-01","08:07:00","Completed","236.00"
5009,20,55,"Dal Makhani","2023-09-23","08:06:53","Completed","246.00"
126,17,60,"Pasta Alfredo","2023-04-01","08:06:49","Completed","488.00"
665,11,61,"Chole Bhature","2023-01-29","08:06:42","Completed","334.00"
1051,3,38,"Masala Dosa","2023-05-26","08:06:41","Completed","275.00"
5974,19,56,"Masala Dosa","2023-07-29","08:06:40","Completed","525.00"
3533,14,59,"Chicken Biryani","2023-04-02","08:06:33","Not Fulfilled","272.00"
5487,18,36,"Paneer Butter Masala","2023-08-04","08:06:25","Completed","319.00"
4589,22,50,"Butter Chicken","2023-08-20","08:06:15","Completed","535.00"
7522,5,57,"Chicken Biryani","2023-03-08","08:06:06","Completed","226.00"
8821,4,45,"Paneer Lababdar","2023-07-30","08:05:59","Completed","218.00"
7359,5,40,"Butter Chicken","2023-01-09","08:05:41","Completed","236.00"
3594,17,59,"Prawn Masala","2023-03-17","08:05:40","Completed","253.00"
528,12,39,"Lamb Kebab","2023-03-05","08:05:31","Completed","202.00"
9374,7,35,"Mutton Biryani","2023-11-18","08:05:30","Completed","281.00"
692,10,46,"Pasta Alfredo","2023-07-26","08:05:08","Completed","476.00"
4637,20,60,"Mutton Biryani","2023-11-09","08:05:03","Completed","307.00"
3847,6,39,"Vegetable Fried Rice","2023-10-27","08:05:01","Completed","222.00"
2494,9,43,"Mutton Rogan Josh","2023-09-10","08:04:53","Completed","223.00"
4243,15,44,"Paneer Lababdar","2023-09-03","08:04:48","Completed","210.00"
2176,16,39,"Vegetable Fried Rice","2023-01-13","08:04:42","Completed","267.00"
102,17,59,"Paneer Butter Masala","2023-08-01","08:04:38","Completed","238.00"
7993,9,43,"Burger","2023-04-22","08:04:33","Completed","210.00"
4222,17,53,"Chicken Biryani","2023-06-21","08:04:28","Completed","218.00"
5266,16,61,"Mutton Rogan Josh","2023-09-25","08:04:24","Completed","244.00"
8180,7,60,"Mutton Rogan Josh","2023-11-28","08:04:23","Completed","738.00"
4816,17,36,"Lamb Kebab","2023-01-31","08:04:16","Completed","223.00"
4136,19,41,"Fish Curry","2023-12-08","08:04:15","Completed","239.00"
2590,5,53,"Pasta Alfredo","2023-08-16","08:04:09","Completed","219.00"
6578,5,36,"Vegetable Fried Rice","2023-01-13","08:04:09","Completed","319.00"
1363,8,37,"Masala Dosa","2023-02-25","08:04:04","Completed","349.00"
3455,4,41,"Masala Dosa","2023-12-23","08:04:04","Not Fulfilled","334.00"
69,2,46,"Pasta Alfredo","2023-12-08","08:04:03","Completed","291.00"
4451,21,51,"Hyderabadi Biryani","2023-06-12","08:03:59","Completed","458.00"
2138,22,36,"Pasta Alfredo","2023-01-03","08:03:56","Completed","202.00"
6062,16,54,"Masala Dosa","2023-02-04","08:03:56","Completed","264.00"
1867,12,35,"Pizza","2023-03-24","08:03:42","Completed","496.00"
4661,16,53,"Chicken Shawarma","2023-04-01","08:03:38","Completed","232.00"
4556,18,58,"Chicken Shawarma","2023-11-26","08:03:15","Completed","288.00"
1642,18,36,"Egg Curry","2023-11-05","08:03:11","Completed","394.00"
9668,8,41,"Paneer Tikka","2023-06-30","08:02:57","Completed","324.00"
1158,20,47,"Vegetable Fried Rice","2023-05-14","08:02:52","Completed","256.00"
6657,5,41,"Grilled Chicken Sandwich","2023-03-01","08:02:45","Completed","325.00"
2573,6,38,"Egg Curry","2023-09-20","08:02:40","Completed","259.00"
4727,21,48,"Chicken Shawarma","2023-09-18","08:02:31","Completed","228.00"
9862,9,57,"Chicken Shawarma","2023-12-01","08:02:20","Completed","216.00"
1089,1,60,"Mutton Biryani","2023-06-18","08:02:15","Completed","308.00"
3690,22,56,"Mutton Rogan Josh","2023-06-09","08:02:14","Completed","488.00"
4256,22,49,"Mutton Rogan Josh","2023-04-30","08:02:12","Completed","370.00"
3689,22,57,"Dal Makhani","2023-08-21","08:02:11","Completed","526.00"
9137,6,36,"Samosa","2023-07-14","08:02:01","Completed","647.00"
6452,17,60,"Grilled Chicken Sandwich","2023-01-31","08:02:00","Completed","717.00"
3257,21,40,"Masala Dosa","2023-12-29","08:01:53","Not Fulfilled","338.00"
2971,13,35,"Mutton Rogan Josh","2023-02-27","08:01:42","Completed","285.00"
7204,7,46,"Prawn Masala","2023-01-13","08:01:41","Completed","339.00"
1730,13,48,"Dal Makhani","2023-02-10","08:01:40","Completed","208.00"
5479,19,46,"Fish Curry","2023-04-21","08:01:40","Completed","235.00"
5416,17,57,"Lamb Kebab","2023-11-11","08:01:36","Completed","304.00"
5835,16,37,"Hyderabadi Biryani","2023-10-19","08:01:19","Completed","220.00"
4766,22,36,"Chicken Biryani","2023-09-03","08:01:18","Completed","279.00"
9835,6,38,"Vegetable Fried Rice","2023-11-13","08:01:14","Completed","248.00"
2956,22,60,"Butter Chicken","2023-06-23","08:01:12","Completed","323.00"
4425,16,36,"Masala Dosa","2023-02-05","08:01:11","Completed","401.00"
6328,15,52,"Chicken Biryani","2023-09-03","08:01:04","Completed","708.00"
6743,7,43,"Hyderabadi Biryani","2023-06-11","08:01:04","Completed","325.00"
8280,5,59,"Paneer Butter Masala","2023-11-26","08:00:57","Completed","562.00"
4014,17,38,"Dal Makhani","2023-03-16","08:00:56","Completed","331.00"
3388,5,40,"Egg Curry","2023-01-04","08:00:54","Completed","327.00"
843,4,36,"Mutton Rogan Josh","2023-12-21","08:00:47","Completed","248.00"
2374,11,39,"Mutton Rogan Josh","2023-03-11","08:00:44","Completed","349.00"
7765,6,36,"Chole Bhature","2023-02-09","08:00:39","Completed","255.00"
6163,20,47,"Fish Curry","2023-06-07","08:00:29","Completed","307.00"
28,17,61,"Dal Makhani","2023-11-18","08:00:28","Completed","223.00"
2928,18,50,"Masala Dosa","2023-01-16","08:00:25","Completed","288.00"
8563,7,48,"Chicken Shawarma","2023-02-14","08:00:15","Not Fulfilled","209.00"
6054,16,35,"Hyderabadi Biryani","2023-08-27","08:00:06","Completed","243.00"
6072,16,43,"Chicken Biryani","2023-03-10","08:00:06","Completed","312.00"
4909,18,51,"Burger","2023-08-10","08:00:04","Completed","339.00"
8307,4,51,"Pasta Alfredo","2023-05-04","07:59:52","Completed","258.00"
3797,10,53,"Paneer Butter Masala","2023-07-11","07:59:37","Completed","308.00"
7694,7,57,"Butter Chicken","2023-05-09","07:59:37","Completed","325.00"
1580,10,54,"Masala Dosa","2023-11-29","07:59:36","Completed","271.00"
531,10,43,"Chole Bhature","2023-07-18","07:59:33","Completed","538.00"
8846,8,49,"Samosa","2023-08-18","07:59:33","Completed","215.00"
5417,18,44,"Burger","2023-03-22","07:59:10","Completed","294.00"
7652,4,48,"Vegetable Fried Rice","2023-07-25","07:59:06","Completed","723.00"
2569,5,54,"Chicken Shawarma","2023-01-27","07:58:58","Completed","201.00"
7588,8,48,"Butter Chicken","2023-06-29","07:58:30","Completed","219.00"
9637,9,54,"Chicken Shawarma","2023-08-13","07:58:23","Completed","616.00"
509,3,37,"Dal Makhani","2023-02-24","07:58:20","Completed","225.00"
4557,21,38,"Paneer Butter Masala","2023-04-02","07:57:51","Completed","351.00"
2352,3,44,"Hyderabadi Biryani","2023-03-31","07:57:49","Completed","200.00"
6536,6,46,"Chole Bhature","2023-01-17","07:57:48","Completed","259.00"
6016,20,51,"Pasta Alfredo","2023-07-13","07:57:41","Completed","255.00"
7266,9,55,"Masala Dosa","2023-04-18","07:57:33","Completed","285.00"
788,4,52,"Mutton Rogan Josh","2023-07-15","07:57:32","Completed","356.00"
2327,16,50,"Paneer Butter Masala","2023-06-14","07:57:31","Completed","216.00"
5247,20,57,"Egg Curry","2023-06-26","07:57:18","Completed","282.00"
5249,15,39,"Lamb Kebab","2023-05-18","07:57:13","Completed","271.00"
563,14,47,"Chicken Shawarma","2023-07-20","07:57:11","Completed","294.00"
6960,8,49,"Masala Dosa","2023-03-07","07:57:11","Completed","483.00"
1477,6,35,"Dal Makhani","2023-11-26","07:57:10","Completed","264.00"
1937,5,45,"Chicken Biryani","2023-05-06","07:56:59","Completed","421.00"
7847,9,40,"Grilled Chicken Sandwich","2023-11-22","07:56:58","Completed","698.00"
293,9,47,"Chicken Biryani","2023-09-02","07:56:41","Completed","203.00"
1968,15,46,"Mutton Rogan Josh","2023-01-20","07:56:37","Completed","315.00"
6378,19,59,"Prawn Masala","2023-02-24","07:56:36","Completed","206.00"
5977,21,51,"Grilled Chicken Sandwich","2023-02-24","07:56:34","Completed","273.00"
3365,13,40,"Dal Makhani","2023-05-22","07:56:29","Completed","232.00"
8387,6,58,"Chicken Biryani","2023-12-23","07:56:23","Completed","334.00"
7302,9,60,"Paneer Butter Masala","2023-12-17","07:56:19","Completed","270.00"
8884,8,48,"Paneer Lababdar","2023-03-30","07:55:47","Completed","228.00"
2116,20,58,"Paneer Butter Masala","2023-03-23","07:55:43","Completed","351.00"
4062,20,51,"Chicken Biryani","2023-12-31","07:55:41","Completed","307.00"
850,8,57,"Chicken Biryani","2023-06-27","07:55:39","Completed","333.00"
5276,18,51,"Paneer Butter Masala","2023-05-16","07:55:30","Completed","336.00"
1472,12,48,"Chicken Shawarma","2023-03-28","07:55:28","Completed","326.00"
5570,17,38,"Grilled Chicken Sandwich","2023-08-06","07:55:27","Completed","328.00"
317,14,50,"Mutton Biryani","2023-02-04","07:55:20","Completed","303.00"
1961,8,44,"Burger","2023-07-19","07:55:19","Completed","240.00"
9385,5,45,"Dal Makhani","2023-09-27","07:55:06","Completed","283.00"
3149,15,58,"Fish Curry","2023-08-07","07:54:57","Completed","300.00"
2104,1,50,"Masala Dosa","2023-11-29","07:54:44","Completed","417.00"
2989,12,40,"Masala Dosa","2023-09-03","07:54:31","Completed","285.00"
4015,5,56,"Paneer Butter Masala","2023-11-20","07:54:28","Completed","294.00"
926,21,40,"Egg Curry","2023-11-15","07:54:25","Completed","286.00"
616,10,55,"Chicken Biryani","2023-08-25","07:54:23","Completed","527.00"
6828,6,45,"Fish Curry","2023-10-17","07:54:16","Completed","243.00"
2657,5,36,"Chicken Biryani","2023-04-13","07:54:05","Completed","313.00"
3234,12,52,"Mutton Rogan Josh","2023-09-06","07:54:01","Completed","252.00"
8521,4,40,"Vegetable Fried Rice","2023-06-04","07:53:42","Not Fulfilled","320.00"
3522,10,56,"Mutton Rogan Josh","2023-06-18","07:53:39","Not Fulfilled","221.00"
906,3,52,"Mutton Rogan Josh","2023-03-12","07:53:37","Completed","280.00"
506,20,52,"Chicken Shawarma","2023-01-03","07:53:18","Completed","306.00"
7999,6,50,"Chicken Biryani","2023-08-29","07:53:09","Completed","224.00"
9972,8,49,"Vegetable Fried Rice","2023-09-13","07:53:07","Completed","275.00"
4959,21,36,"Paneer Lababdar","2023-09-06","07:53:03","Completed","208.00"
9002,8,57,"Pizza","2023-12-26","07:52:58","Completed","217.00"
9896,8,38,"Vegetable Fried Rice","2023-08-07","07:52:55","Completed","653.00"
6877,6,42,"Vegetable Fried Rice","2023-09-25","07:52:32","Completed","247.00"
9843,6,41,"Paneer Lababdar","2023-10-24","07:52:32","Completed","347.00"
5117,19,42,"Mutton Rogan Josh","2023-07-10","07:52:25","Completed","266.00"
9973,6,45,"Chole Bhature","2023-10-21","07:52:24","Completed","684.00"
7271,8,38,"Grilled Chicken Sandwich","2023-12-31","07:52:18","Completed","334.00"
4981,20,53,"Chole Bhature","2023-03-15","07:52:11","Completed","210.00"
5927,22,59,"Vegetable Fried Rice","2023-10-26","07:51:42","Completed","459.00"
1683,2,51,"Chicken Biryani","2023-01-29","07:51:30","Completed","394.00"
1869,10,59,"Prawn Masala","2023-04-10","07:51:29","Completed","340.00"
1607,3,38,"Masala Dosa","2023-10-24","07:51:15","Completed","265.00"
4550,19,52,"Lamb Kebab","2023-01-17","07:51:03","Completed","537.00"
6262,21,54,"Mutton Biryani","2023-03-28","07:51:02","Completed","250.00"
7611,4,58,"Dal Makhani","2023-08-17","07:50:56","Completed","325.00"
8770,8,59,"Egg Curry","2023-02-03","07:50:49","Completed","347.00"
2432,8,36,"Fish Curry","2023-12-05","07:50:41","Completed","411.00"
5981,18,44,"Paneer Butter Masala","2023-12-23","07:50:28","Completed","228.00"
1664,12,45,"Lamb Kebab","2023-11-14","07:50:08","Completed","362.00"
1110,11,37,"Paneer Lababdar","2023-11-01","07:50:04","Completed","338.00"
2685,7,40,"Egg Curry","2023-08-21","07:49:57","Completed","292.00"
8984,9,58,"Pizza","2023-12-18","07:49:55","Completed","487.00"
4538,18,41,"Prawn Masala","2023-10-12","07:49:54","Completed","203.00"
7148,6,54,"Mutton Rogan Josh","2023-01-10","07:49:46","Completed","326.00"
7499,4,48,"Paneer Butter Masala","2023-01-06","07:49:46","Completed","750.00"
7144,6,60,"Chicken Biryani","2023-07-27","07:49:34","Completed","346.00"
5424,19,48,"Paneer Tikka","2023-02-17","07:49:31","Completed","534.00"
2085,5,55,"Burger","2023-04-05","07:49:25","Completed","240.00"
5807,16,47,"Chole Bhature","2023-03-27","07:49:14","Completed","242.00"
2281,19,56,"Pasta Alfredo","2023-08-09","07:49:12","Completed","263.00"
8135,9,54,"Mutton Rogan Josh","2023-09-12","07:49:09","Completed","282.00"
810,8,58,"Dal Makhani","2023-08-20","07:48:58","Completed","502.00"
2561,1,48,"Chole Bhature","2023-01-30","07:48:47","Completed","530.00"
9102,6,47,"Samosa","2023-04-20","07:48:41","Completed","228.00"
8860,5,53,"Hyderabadi Biryani","2023-03-31","07:48:31","Completed","331.00"
714,3,41,"Chicken Biryani","2023-12-05","07:48:23","Completed","290.00"
6483,19,42,"Vegetable Fried Rice","2023-07-15","07:48:02","Completed","546.00"
1182,10,61,"Masala Dosa","2023-12-10","07:47:49","Completed","525.00"
510,13,39,"Dal Makhani","2023-02-27","07:47:39","Completed","358.00"
2877,21,46,"Pasta Alfredo","2023-10-16","07:47:24","Completed","304.00"
3465,18,61,"Chicken Biryani","2023-11-08","07:47:16","Completed","294.00"
1421,21,40,"Mutton Rogan Josh","2023-12-25","07:47:15","Completed","267.00"
6437,19,51,"Hyderabadi Biryani","2023-10-05","07:47:12","Completed","322.00"
6899,6,46,"Fish Curry","2023-08-09","07:47:07","Completed","298.00"
1777,4,57,"Vegetable Fried Rice","2023-04-16","07:46:59","Completed","246.00"
2818,4,55,"Fish Curry","2023-01-04","07:46:52","Completed","503.00"
3666,9,51,"Burger","2023-12-01","07:46:52","Not Fulfilled","210.00"
1970,15,60,"Paneer Lababdar","2023-05-20","07:46:48","Completed","346.00"
7781,4,41,"Pasta Alfredo","2023-09-27","07:46:46","Completed","337.00"
3529,11,37,"Butter Chicken","2023-08-08","07:46:45","Not Fulfilled","318.00"
1429,19,36,"Paneer Butter Masala","2023-03-03","07:46:29","Completed","287.00"
6347,20,47,"Chicken Shawarma","2023-08-04","07:46:29","Completed","583.00"
6797,9,41,"Egg Curry","2023-08-24","07:46:29","Completed","310.00"
9525,6,56,"Burger","2023-03-18","07:46:21","Completed","301.00"
4150,18,53,"Paneer Lababdar","2023-05-21","07:46:19","Completed","300.00"
8824,5,56,"Paneer Lababdar","2023-05-07","07:46:08","Completed","553.00"
5052,16,43,"Chicken Biryani","2023-11-03","07:46:05","Completed","220.00"
9041,8,48,"Grilled Chicken Sandwich","2023-12-01","07:46:04","Completed","202.00"
8543,5,42,"Pasta Alfredo","2023-12-28","07:46:00","Completed","658.00"
9157,6,42,"Hyderabadi Biryani","2023-05-22","07:45:27","Completed","343.00"
6196,15,55,"Chicken Shawarma","2023-07-24","07:45:09","Completed","533.00"
3287,16,39,"Chicken Biryani","2023-05-11","07:45:07","Completed","285.00"
6158,19,50,"Lamb Kebab","2023-09-03","07:45:07","Completed","213.00"
3073,7,42,"Masala Dosa","2023-01-11","07:45:04","Completed","226.00"
3294,19,39,"Paneer Lababdar","2023-08-06","07:45:04","Completed","419.00"
2389,10,39,"Mutton Biryani","2023-08-05","07:45:01","Completed","307.00"
3414,11,35,"Mutton Biryani","2023-05-10","07:45:00","Completed","329.00"
6933,6,51,"Paneer Lababdar","2023-05-27","07:44:56","Completed","516.00"
406,11,41,"Mutton Rogan Josh","2023-04-15","07:44:41","Completed","210.00"
5175,20,40,"Chicken Biryani","2023-10-16","07:44:19","Completed","429.00"
8787,9,38,"Chicken Shawarma","2023-07-09","07:44:09","Completed","583.00"
210,12,56,"Prawn Masala","2023-05-30","07:44:03","Completed","341.00"
476,1,44,"Chicken Biryani","2023-07-01","07:44:02","Completed","508.00"
2671,1,57,"Burger","2023-01-07","07:43:34","Completed","277.00"
4304,17,61,"Masala Dosa","2023-09-22","07:43:32","Completed","483.00"
6252,20,59,"Chicken Biryani","2023-02-24","07:43:32","Completed","205.00"
3849,19,38,"Chicken Biryani","2023-02-05","07:43:23","Completed","338.00"
324,18,56,"Vegetable Fried Rice","2023-12-12","07:43:18","Completed","460.00"
8071,7,36,"Burger","2023-07-13","07:43:09","Completed","284.00"
8088,9,36,"Hyderabadi Biryani","2023-07-25","07:43:07","Completed","326.00"
5224,19,45,"Masala Dosa","2023-05-13","07:42:58","Completed","272.00"
6168,16,40,"Egg Curry","2023-01-26","07:42:54","Completed","618.00"
9283,7,61,"Hyderabadi Biryani","2023-01-11","07:42:46","Completed","245.00"
579,11,57,"Chicken Biryani","2023-02-24","07:42:40","Completed","527.00"
1746,20,52,"Masala Dosa","2023-01-05","07:42:16","Completed","220.00"
7057,6,56,"Dal Makhani","2023-05-23","07:42:14","Completed","510.00"
2053,8,36,"Masala Dosa","2023-10-25","07:42:00","Completed","486.00"
9653,8,53,"Lamb Kebab","2023-08-09","07:41:59","Completed","291.00"
5350,22,52,"Pasta Alfredo","2023-04-30","07:41:58","Completed","317.00"
2564,22,56,"Pasta Alfredo","2023-07-01","07:41:54","Completed","217.00"
6499,15,44,"Grilled Chicken Sandwich","2023-06-03","07:41:52","Completed","223.00"
8455,4,49,"Pasta Alfredo","2023-11-24","07:41:52","Not Fulfilled","326.00"
7994,7,52,"Chicken Biryani","2023-05-15","07:41:37","Completed","715.00"
1210,11,42,"Chicken Biryani","2023-04-11","07:41:32","Completed","413.00"
8362,6,45,"Paneer Tikka","2023-03-13","07:41:25","Completed","470.00"
6546,5,58,"Vegetable Fried Rice","2023-01-03","07:41:23","Completed","550.00"
250,16,49,"Masala Dosa","2023-01-08","07:41:16","Completed","341.00"
1433,13,37,"Masala Dosa","2023-04-27","07:41:12","Completed","316.00"
4030,18,49,"Chicken Biryani","2023-07-16","07:41:12","Completed","237.00"
2530,12,56,"Butter Chicken","2023-12-24","07:41:05","Completed","341.00"
103,16,45,"Hyderabadi Biryani","2023-03-07","07:40:54","Completed","497.00"
6120,20,48,"Paneer Butter Masala","2023-10-16","07:40:44","Completed","335.00"
1650,1,43,"Mutton Rogan Josh","2023-09-19","07:40:41","Completed","248.00"
3080,13,55,"Dal Makhani","2023-03-07","07:40:33","Completed","217.00"
6997,8,54,"Lamb Kebab","2023-10-06","07:40:16","Completed","292.00"
8402,4,52,"Lamb Kebab","2023-03-10","07:40:16","Completed","301.00"
